# center_x	center_y	half_width	half_height
43350	128125	450	625
45150	101875	450	625
44550	11875	450	625
44550	129375	450	625
46050	109375	450	625
44550	125625	450	625
45450	125625	450	625
44550	70625	450	625
44550	46875	450	625
44550	79375	450	625
44550	49375	450	625
43650	129375	450	625
44550	13125	450	625
44850	136875	450	625
44850	9375	450	625
44850	135625	450	625
44850	124375	450	625
44850	21875	450	625
44850	149375	450	625
44850	26875	450	625
44850	118125	450	625
39750	63125	450	625
44850	45625	450	625
44850	36875	450	625
44850	19375	450	625
44850	139375	450	625
42750	61875	450	625
44850	23125	450	625
39150	64375	450	625
44850	44375	450	625
44850	24375	450	625
42150	56875	450	625
40650	46875	450	625
44850	69375	450	625
44850	58125	450	625
44850	134375	450	625
45150	1875	450	625
44850	54375	450	625
45150	128125	450	625
44850	116875	450	625
43950	116875	450	625
43650	138125	450	625
40650	63125	450	625
44850	121875	450	625
44850	5625	450	625
43650	20625	450	625
46050	28125	450	625
38550	10625	450	625
44850	98125	450	625
44850	15625	450	625
45150	94375	450	625
45150	31875	450	625
46950	64375	450	625
45150	114375	450	625
42150	45625	450	625
45150	109375	450	625
45150	80625	450	625
47250	9375	450	625
45150	33125	450	625
45150	143125	450	625
45150	39375	450	625
43050	56875	450	625
45150	123125	450	625
45150	110625	450	625
45150	73125	450	625
45150	6875	450	625
43950	58125	450	625
43650	64375	450	625
45750	54375	450	625
45150	148125	450	625
43950	5625	450	625
39450	10625	450	625
45150	81875	450	625
45150	89375	450	625
45150	34375	450	625
45150	28125	450	625
43650	25625	450	625
44850	56875	450	625
44250	6875	450	625
45750	121875	450	625
45450	103125	450	625
45450	91875	450	625
45450	130625	450	625
45450	20625	450	625
45450	8125	450	625
45750	58125	450	625
45450	41875	450	625
46350	103125	450	625
45450	78125	450	625
43050	15625	450	625
46350	91875	450	625
42750	148125	450	625
43950	26875	450	625
45450	18125	450	625
45450	53125	450	625
45450	66875	450	625
43950	15625	450	625
43950	44375	450	625
45450	75625	450	625
45450	88125	450	625
45450	96875	450	625
45450	129375	450	625
45450	70625	450	625
45450	4375	450	625
45750	36875	450	625
40350	10625	450	625
45750	131875	450	625
45750	74375	450	625
44250	73125	450	625
45750	56875	450	625
43650	78125	450	625
45750	146875	450	625
45750	71875	450	625
38550	110625	450	625
45750	135625	450	625
45750	86875	450	625
47250	5625	450	625
45750	106875	450	625
44850	86875	450	625
45750	14375	450	625
45750	149375	450	625
46650	146875	450	625
45750	11875	450	625
45750	133125	450	625
44550	66875	450	625
46650	86875	450	625
45750	23125	450	625
45750	16875	450	625
46050	73125	450	625
42450	4375	450	625
45750	95625	450	625
45750	138125	450	625
46050	34375	450	625
46050	35625	450	625
46050	139375	450	625
42150	74375	450	625
47250	15625	450	625
46050	123125	450	625
46050	64375	450	625
46050	48125	450	625
44850	95625	450	625
46350	130625	450	625
46050	68125	450	625
46050	1875	450	625
46650	71875	450	625
46050	90625	450	625
46050	143125	450	625
46350	96875	450	625
35250	70625	450	625
46050	89375	450	625
40950	88125	450	625
46050	93125	450	625
46050	46875	450	625
46050	116875	450	625
46050	49375	450	625
46050	3125	450	625
44850	16875	450	625
43050	74375	450	625
46350	94375	450	625
46350	21875	450	625
46350	66875	450	625
46650	14375	450	625
39450	106875	450	625
46350	26875	450	625
45150	10625	450	625
46350	61875	450	625
46350	38125	450	625
46350	13125	450	625
46350	126875	450	625
46350	15625	450	625
46350	119375	450	625
49650	38125	450	625
46350	44375	450	625
46350	24375	450	625
46350	5625	450	625
46350	53125	450	625
31950	143125	450	625
46350	9375	450	625
40050	70625	450	625
46350	136875	450	625
48150	53125	450	625
46350	25625	450	625
45450	126875	450	625
46350	79375	450	625
46350	63125	450	625
46650	100625	450	625
46650	148125	450	625
46650	98125	450	625
46050	10625	450	625
46950	49375	450	625
41550	63125	450	625
46650	113125	450	625
41850	88125	450	625
46650	135625	450	625
46650	125625	450	625
46650	41875	450	625
46650	149375	450	625
46650	11875	450	625
46650	59375	450	625
45450	38125	450	625
37350	136875	450	625
46650	141875	450	625
46650	30625	450	625
46650	105625	450	625
46650	134375	450	625
45450	25625	450	625
47250	119375	450	625
43350	63125	450	625
46650	81875	450	625
46950	128125	450	625
46950	95625	450	625
46950	1875	450	625
47250	94375	450	625
47550	98125	450	625
46950	4375	450	625
46950	16875	450	625
46950	73125	450	625
46950	10625	450	625
46950	46875	450	625
46950	36875	450	625
46950	50625	450	625
52950	46875	450	625
52050	46875	450	625
46950	60625	450	625
47250	68125	450	625
47250	121875	450	625
47250	124375	450	625
45150	50625	450	625
47250	143125	450	625
47250	144375	450	625
47250	13125	450	625
47250	140625	450	625
47250	34375	450	625
47850	4375	450	625
47250	93125	450	625
47250	145625	450	625
47250	21875	450	625
47250	19375	450	625
47250	53125	450	625
47250	29375	450	625
47250	6875	450	625
47250	118125	450	625
47250	114375	450	625
47250	83125	450	625
47250	56875	450	625
47250	76875	450	625
48150	13125	450	625
47550	75625	450	625
48150	140625	450	625
47550	74375	450	625
47550	43125	450	625
47550	61875	450	625
47550	113125	450	625
47550	101875	450	625
47550	88125	450	625
47550	14375	450	625
47550	18125	450	625
47550	139375	450	625
47550	79375	450	625
47550	33125	450	625
47550	99375	450	625
50250	6875	450	625
46650	99375	450	625
47550	115625	450	625
47550	63125	450	625
47550	100625	450	625
47550	65625	450	625
47550	58125	450	625
47550	138125	450	625
39750	68125	450	625
47550	129375	450	625
46050	128125	450	625
48150	76875	450	625
43650	88125	450	625
47850	64375	450	625
47850	131875	450	625
47850	16875	450	625
47850	106875	450	625
47850	84375	450	625
49350	58125	450	625
48150	144375	450	625
47850	25625	450	625
47850	73125	450	625
46650	58125	450	625
48450	58125	450	625
48450	14375	450	625
43650	61875	450	625
47850	625	450	625
46650	33125	450	625
43350	114375	450	625
47850	110625	450	625
47850	38125	450	625
47850	1875	450	625
47850	39375	450	625
47850	123125	450	625
46050	84375	450	625
47850	125625	450	625
47850	46875	450	625
44250	34375	450	625
47850	85625	450	625
48150	45625	450	625
48150	35625	450	625
48150	95625	450	625
48150	148125	450	625
48150	21875	450	625
48150	130625	450	625
43950	21875	450	625
55350	68125	450	625
44550	88125	450	625
48150	143125	450	625
48150	44375	450	625
32850	143125	450	625
48150	56875	450	625
46350	6875	450	625
48150	103125	450	625
48150	29375	450	625
49950	35625	450	625
42750	106875	450	625
48150	10625	450	625
48750	38125	450	625
48150	83125	450	625
49050	56875	450	625
48450	100625	450	625
48450	74375	450	625
48450	50625	450	625
47250	35625	450	625
48450	108125	450	625
48450	96875	450	625
48450	94375	450	625
48450	55625	450	625
43950	74375	450	625
49050	35625	450	625
51150	46875	450	625
50250	108125	450	625
48450	119375	450	625
48750	131875	450	625
48450	105625	450	625
47550	108125	450	625
48450	48125	450	625
49350	108125	450	625
49650	1875	450	625
48450	6875	450	625
48450	30625	450	625
47250	130625	450	625
48450	70625	450	625
48450	31875	450	625
46050	50625	450	625
48750	73125	450	625
42450	68125	450	625
48750	118125	450	625
49050	130625	450	625
48750	113125	450	625
48750	93125	450	625
48750	149375	450	625
48750	84375	450	625
48750	43125	450	625
46650	88125	450	625
33750	143125	450	625
53250	106875	450	625
48750	64375	450	625
48750	90625	450	625
48750	78125	450	625
49050	10625	450	625
35850	143125	450	625
48750	145625	450	625
38250	105625	450	625
48750	136875	450	625
46650	31875	450	625
48750	34375	450	625
48750	89375	450	625
48750	39375	450	625
44550	78125	450	625
39750	39375	450	625
48750	40625	450	625
40950	70625	450	625
39450	143125	450	625
48750	110625	450	625
42450	113125	450	625
48750	133125	450	625
48750	1875	450	625
49050	9375	450	625
49050	99375	450	625
49050	25625	450	625
49050	124375	450	625
49050	125625	450	625
49050	104375	450	625
49050	129375	450	625
40350	143125	450	625
46950	78125	450	625
49050	115625	450	625
49050	66875	450	625
49050	88125	450	625
42750	30625	450	625
50850	25625	450	625
49050	123125	450	625
46950	84375	450	625
50250	50625	450	625
49050	60625	450	625
41850	70625	450	625
44250	68125	450	625
44850	30625	450	625
46950	106875	450	625
49050	8125	450	625
49050	18125	450	625
49050	13125	450	625
47850	40625	450	625
49050	91875	450	625
49050	120625	450	625
49050	16875	450	625
49050	106875	450	625
44850	74375	450	625
47550	31875	450	625
49050	69375	450	625
41250	143125	450	625
49950	124375	450	625
41250	105625	450	625
49350	46875	450	625
49650	145625	450	625
39450	136875	450	625
39450	133125	450	625
49350	6875	450	625
40650	39375	450	625
44550	18125	450	625
49350	126875	450	625
42150	143125	450	625
49350	111875	450	625
52050	143125	450	625
49350	65625	450	625
42150	105625	450	625
49350	80625	450	625
49350	15625	450	625
49350	95625	450	625
49350	50625	450	625
48150	8125	450	625
49350	625	450	625
37650	149375	450	625
49350	101875	450	625
51450	34375	450	625
49350	11875	450	625
49350	23125	450	625
51150	95625	450	625
49650	93125	450	625
49950	69375	450	625
49350	143125	450	625
48450	23125	450	625
49350	75625	450	625
46650	74375	450	625
49350	114375	450	625
49950	25625	450	625
49650	116875	450	625
49650	29375	450	625
49650	63125	450	625
50550	34375	450	625
43050	105625	450	625
49650	139375	450	625
49650	84375	450	625
49650	55625	450	625
49650	33125	450	625
49650	94375	450	625
41550	120625	450	625
45150	68125	450	625
48450	111875	450	625
49650	73125	450	625
49650	34375	450	625
45750	55625	450	625
49650	41875	450	625
49650	86875	450	625
45750	30625	450	625
49650	28125	450	625
48150	9375	450	625
1350	625	450	625
49650	26875	450	625
47550	11875	450	625
49950	4375	450	625
49950	104375	450	625
40350	133125	450	625
44250	114375	450	625
49950	79375	450	625
49950	10625	450	625
47550	126875	450	625
41250	133125	450	625
49950	9375	450	625
49950	144375	450	625
49950	48125	450	625
49950	76875	450	625
49950	99375	450	625
42150	133125	450	625
49950	74375	450	625
49950	113125	450	625
50250	46875	450	625
47850	41875	450	625
49950	56875	450	625
49950	5625	450	625
50250	111875	450	625
49950	64375	450	625
49950	78125	450	625
49950	54375	450	625
49950	85625	450	625
49950	134375	450	625
48150	54375	450	625
50250	95625	450	625
49950	21875	450	625
49050	76875	450	625
50250	8125	450	625
50250	23125	450	625
50250	146875	450	625
48750	68125	450	625
50250	88125	450	625
48750	86875	450	625
49050	54375	450	625
47850	26875	450	625
50250	61875	450	625
50250	128125	450	625
47850	78125	450	625
50250	14375	450	625
50250	110625	450	625
48450	128125	450	625
43050	133125	450	625
50250	143125	450	625
48450	11875	450	625
43950	133125	450	625
46350	114375	450	625
50250	60625	450	625
52050	8125	450	625
50250	136875	450	625
44850	133125	450	625
50550	20625	450	625
45450	61875	450	625
50550	91875	450	625
50550	31875	450	625
50550	43125	450	625
50550	625	450	625
51150	143125	450	625
50550	86875	450	625
50850	48125	450	625
50550	81875	450	625
50550	45625	450	625
50550	105625	450	625
50850	54375	450	625
50550	65625	450	625
49650	43125	450	625
50550	123125	450	625
50550	129375	450	625
50550	18125	450	625
50550	139375	450	625
50550	75625	450	625
48750	41875	450	625
50550	149375	450	625
35850	123125	450	625
49350	128125	450	625
50550	84375	450	625
50550	53125	450	625
50850	76875	450	625
50550	24375	450	625
51750	41875	450	625
4050	625	450	625
50850	120625	450	625
50850	109375	450	625
50850	101875	450	625
4950	625	450	625
50850	90625	450	625
50850	41875	450	625
50850	10625	450	625
50850	55625	450	625
48750	26875	450	625
50850	29375	450	625
50850	49375	450	625
50850	69375	450	625
50850	19375	450	625
50850	13125	450	625
50850	79375	450	625
50850	63125	450	625
50850	33125	450	625
50850	130625	450	625
52350	75625	450	625
50850	58125	450	625
50850	70625	450	625
48750	33125	450	625
52950	33125	450	625
49650	53125	450	625
50850	141875	450	625
50850	80625	450	625
40650	141875	450	625
51150	66875	450	625
51150	115625	450	625
38850	123125	450	625
49950	13125	450	625
51150	148125	450	625
51150	89375	450	625
51750	101875	450	625
51150	9375	450	625
51150	30625	450	625
51750	13125	450	625
46650	65625	450	625
51150	116875	450	625
51150	40625	450	625
49950	49375	450	625
51150	8125	450	625
48450	65625	450	625
51150	106875	450	625
50250	106875	450	625
51750	109375	450	625
51150	133125	450	625
45450	29375	450	625
46950	89375	450	625
51450	113125	450	625
51450	36875	450	625
47850	89375	450	625
51450	31875	450	625
51450	135625	450	625
51450	99375	450	625
45450	63125	450	625
51450	75625	450	625
51450	4375	450	625
51450	43125	450	625
51450	21875	450	625
51450	103125	450	625
51450	85625	450	625
51450	114375	450	625
51450	15625	450	625
48750	63125	450	625
51450	84375	450	625
51450	68125	450	625
51450	11875	450	625
51450	100625	450	625
51450	1875	450	625
50250	89375	450	625
49050	21875	450	625
51450	83125	450	625
46650	70625	450	625
53850	10625	450	625
51150	26875	450	625
51750	63125	450	625
40650	123125	450	625
51750	54375	450	625
51750	81875	450	625
51750	56875	450	625
51750	6875	450	625
51750	146875	450	625
47550	30625	450	625
52950	49375	450	625
51750	130625	450	625
48150	66875	450	625
51750	59375	450	625
51750	45625	450	625
51750	90625	450	625
55050	66875	450	625
52650	130625	450	625
51750	50625	450	625
49650	81875	450	625
51750	51875	450	625
44250	123125	450	625
52650	54375	450	625
45750	113125	450	625
51750	18125	450	625
50550	11875	450	625
51750	78125	450	625
50850	78125	450	625
51750	10625	450	625
54750	113125	450	625
52050	86875	450	625
52050	93125	450	625
52050	26875	450	625
52050	33125	450	625
52050	95625	450	625
52050	136875	450	625
52050	74375	450	625
52050	24375	450	625
52050	91875	450	625
52350	21875	450	625
46950	123125	450	625
52050	53125	450	625
52050	149375	450	625
49650	68125	450	625
52050	148125	450	625
52050	49375	450	625
42150	136875	450	625
52050	19375	450	625
52050	73125	450	625
52050	61875	450	625
47550	70625	450	625
49050	4375	450	625
52050	65625	450	625
50250	66875	450	625
52050	39375	450	625
52050	116875	450	625
52350	25625	450	625
52350	114375	450	625
52350	88125	450	625
51750	123125	450	625
52350	115625	450	625
52350	105625	450	625
52350	29375	450	625
52650	78125	450	625
52350	15625	450	625
52350	85625	450	625
53850	51875	450	625
52350	38125	450	625
52350	131875	450	625
51450	88125	450	625
52350	79375	450	625
52350	139375	450	625
52950	73125	450	625
52350	106875	450	625
52350	76875	450	625
51150	74375	450	625
52350	71875	450	625
52350	125625	450	625
53250	88125	450	625
52350	34375	450	625
41550	39375	450	625
52650	59375	450	625
53850	91875	450	625
52950	91875	450	625
58350	79375	450	625
48450	61875	450	625
52650	35625	450	625
52650	109375	450	625
44850	105625	450	625
52650	81875	450	625
52650	108125	450	625
46350	29375	450	625
52650	128125	450	625
49950	70625	450	625
52650	66875	450	625
52650	5625	450	625
51750	108125	450	625
52650	138125	450	625
51750	70625	450	625
52650	101875	450	625
52650	60625	450	625
52650	31875	450	625
53250	125625	450	625
54150	15625	450	625
48150	59375	450	625
50550	68125	450	625
52650	141875	450	625
52650	126875	450	625
52650	14375	450	625
48450	126875	450	625
54450	29375	450	625
52650	96875	450	625
52650	90625	450	625
52650	63125	450	625
53250	25625	450	625
52650	4375	450	625
49350	61875	450	625
52950	10625	450	625
46050	39375	450	625
51150	61875	450	625
52950	69375	450	625
53250	115625	450	625
52950	145625	450	625
52950	65625	450	625
52950	24375	450	625
49050	79375	450	625
52950	53125	450	625
52950	48125	450	625
52950	129375	450	625
51750	128125	450	625
52950	119375	450	625
51750	60625	450	625
52950	55625	450	625
52950	113125	450	625
51750	96875	450	625
53550	63125	450	625
52950	51875	450	625
52950	36875	450	625
53250	114375	450	625
53250	110625	450	625
53250	89375	450	625
53250	6875	450	625
53250	95625	450	625
54150	6875	450	625
53250	74375	450	625
46950	39375	450	625
57450	79375	450	625
56550	79375	450	625
53250	103125	450	625
53250	15625	450	625
53250	1875	450	625
46650	55625	450	625
53550	96875	450	625
53250	11875	450	625
53250	99375	450	625
52350	11875	450	625
53250	26875	450	625
53250	133125	450	625
52050	145625	450	625
53850	113125	450	625
53250	118125	450	625
41550	141875	450	625
53250	58125	450	625
53250	625	450	625
53850	119375	450	625
54750	79375	450	625
53550	70625	450	625
53550	19375	450	625
53550	38125	450	625
53550	13125	450	625
53550	3125	450	625
53550	5625	450	625
50250	39375	450	625
52050	69375	450	625
53550	34375	450	625
53550	83125	450	625
53550	28125	450	625
45450	83125	450	625
53550	109375	450	625
53550	126875	450	625
53550	18125	450	625
53550	123125	450	625
53550	68125	450	625
52650	13125	450	625
53850	129375	450	625
53850	48125	450	625
53550	81875	450	625
52650	68125	450	625
54150	74375	450	625
53550	120625	450	625
53550	29375	450	625
53850	30625	450	625
53850	60625	450	625
53850	14375	450	625
53850	105625	450	625
53850	136875	450	625
53850	45625	450	625
53850	41875	450	625
53850	61875	450	625
54150	1875	450	625
53850	90625	450	625
53850	4375	450	625
52350	89375	450	625
51150	39375	450	625
53850	128125	450	625
46950	133125	450	625
53850	36875	450	625
53850	149375	450	625
48450	114375	450	625
54450	13125	450	625
53850	9375	450	625
43950	45625	450	625
47550	55625	450	625
53850	131875	450	625
53850	145625	450	625
43050	136875	450	625
53850	79375	450	625
53850	64375	450	625
53850	16875	450	625
54150	106875	450	625
54150	20625	450	625
51750	5625	450	625
54150	140625	450	625
51150	64375	450	625
49350	30625	450	625
51750	3125	450	625
52050	64375	450	625
54150	625	450	625
54150	66875	450	625
54150	65625	450	625
8250	625	450	625
43950	136875	450	625
54150	99375	450	625
54150	146875	450	625
52650	3125	450	625
54150	148125	450	625
54150	93125	450	625
50550	38125	450	625
54150	85625	450	625
51450	38125	450	625
46950	85625	450	625
54150	43125	450	625
54150	76875	450	625
54150	58125	450	625
54150	115625	450	625
54150	135625	450	625
54450	71875	450	625
54450	69375	450	625
54450	141875	450	625
47850	133125	450	625
64350	45625	450	625
54450	81875	450	625
56850	81875	450	625
54450	104375	450	625
47850	20625	450	625
54450	98125	450	625
55050	106875	450	625
54450	94375	450	625
54450	23125	450	625
54450	35625	450	625
54450	86875	450	625
54450	101875	450	625
54450	73125	450	625
43950	141875	450	625
54450	70625	450	625
54450	126875	450	625
54450	59375	450	625
53550	23125	450	625
54450	68125	450	625
56850	65625	450	625
54750	129375	450	625
54750	18125	450	625
54750	31875	450	625
54750	11875	450	625
54750	24375	450	625
54750	138125	450	625
54750	88125	450	625
54750	90625	450	625
46350	45625	450	625
54750	114375	450	625
54750	34375	450	625
54750	55625	450	625
44850	141875	450	625
54750	54375	450	625
56250	93125	450	625
54750	110625	450	625
54750	14375	450	625
54750	89375	450	625
54750	16875	450	625
50250	30625	450	625
54750	40625	450	625
62250	85625	450	625
55050	43125	450	625
47250	45625	450	625
50550	114375	450	625
55650	24375	450	625
54750	60625	450	625
54750	118125	450	625
49050	85625	450	625
55050	124375	450	625
55050	131875	450	625
55350	69375	450	625
55350	23125	450	625
55050	103125	450	625
55050	4375	450	625
55050	50625	450	625
55050	38125	450	625
55050	123125	450	625
40650	110625	450	625
55050	21875	450	625
55050	144375	450	625
53250	85625	450	625
55050	25625	450	625
55050	625	450	625
55050	83125	450	625
52650	104375	450	625
53250	144375	450	625
55350	49375	450	625
46350	83125	450	625
55350	139375	450	625
55350	93125	450	625
53550	104375	450	625
55350	8125	450	625
55350	9375	450	625
55350	19375	450	625
55350	94375	450	625
44250	110625	450	625
55950	25625	450	625
55350	58125	450	625
55350	75625	450	625
55350	71875	450	625
55650	34375	450	625
55350	135625	450	625
55650	88125	450	625
55350	70625	450	625
55350	20625	450	625
55050	65625	450	625
45750	141875	450	625
55350	108125	450	625
55350	133125	450	625
52650	123125	450	625
55350	96875	450	625
49650	45625	450	625
55350	126875	450	625
50850	94375	450	625
55350	146875	450	625
52050	55625	450	625
48750	20625	450	625
55650	85625	450	625
55650	149375	450	625
55650	79375	450	625
55650	1875	450	625
55950	131875	450	625
56250	19375	450	625
55650	18125	450	625
55650	128125	450	625
55650	111875	450	625
56250	49375	450	625
55650	10625	450	625
55650	114375	450	625
53250	21875	450	625
52650	70625	450	625
54150	144375	450	625
54150	21875	450	625
55650	14375	450	625
55650	63125	450	625
57150	9375	450	625
55950	125625	450	625
50850	126875	450	625
55950	84375	450	625
55950	50625	450	625
57450	71875	450	625
51750	126875	450	625
56550	111875	450	625
59250	58125	450	625
46650	18125	450	625
55950	65625	450	625
56250	9375	450	625
55950	81875	450	625
57150	126875	450	625
55950	105625	450	625
55950	95625	450	625
55950	625	450	625
55950	106875	450	625
55950	104375	450	625
59250	123125	450	625
56250	139375	450	625
56250	136875	450	625
57750	114375	450	625
58350	123125	450	625
56250	45625	450	625
56250	60625	450	625
56250	124375	450	625
56250	118125	450	625
56250	30625	450	625
56250	94375	450	625
56250	133125	450	625
56250	123125	450	625
56250	73125	450	625
54750	63125	450	625
56250	15625	450	625
56250	109375	450	625
56250	69375	450	625
56250	76875	450	625
45750	105625	450	625
56250	64375	450	625
56250	126875	450	625
56250	23125	450	625
56250	113125	450	625
56250	143125	450	625
55050	84375	450	625
51750	94375	450	625
50250	133125	450	625
52350	118125	450	625
56850	84375	450	625
49650	20625	450	625
55350	76875	450	625
56250	100625	450	625
56250	91875	450	625
52950	64375	450	625
56550	39375	450	625
56550	71875	450	625
56550	98125	450	625
56550	121875	450	625
57150	100625	450	625
56550	119375	450	625
56550	110625	450	625
47850	136875	450	625
46050	110625	450	625
56550	144375	450	625
58050	118125	450	625
52350	133125	450	625
56550	14375	450	625
56550	145625	450	625
56550	75625	450	625
56550	78125	450	625
52050	30625	450	625
55050	125625	450	625
56550	135625	450	625
56550	43125	450	625
56550	46875	450	625
56550	21875	450	625
56550	55625	450	625
52950	30625	450	625
56550	54375	450	625
55650	78125	450	625
56550	141875	450	625
56550	24375	450	625
56850	3125	450	625
56850	116875	450	625
56850	38125	450	625
56850	148125	450	625
55950	38125	450	625
56850	114375	450	625
52350	124375	450	625
56850	13125	450	625
56850	58125	450	625
56850	120625	450	625
56850	108125	450	625
57150	76875	450	625
57150	118125	450	625
55350	15625	450	625
57450	78125	450	625
53550	108125	450	625
56850	28125	450	625
57450	21875	450	625
57150	23125	450	625
52950	39375	450	625
58950	60625	450	625
62550	45625	450	625
52950	45625	450	625
56850	36875	450	625
56850	134375	450	625
53850	39375	450	625
51450	20625	450	625
56850	99375	450	625
56850	70625	450	625
47550	105625	450	625
56850	95625	450	625
56850	8125	450	625
56850	101875	450	625
56850	29375	450	625
57150	60625	450	625
56850	131875	450	625
55050	95625	450	625
55050	3125	450	625
57750	95625	450	625
57150	89375	450	625
57150	88125	450	625
53250	124375	450	625
49650	105625	450	625
55050	116875	450	625
57150	16875	450	625
57750	131875	450	625
57150	96875	450	625
57450	98125	450	625
51150	136875	450	625
52350	20625	450	625
57450	14375	450	625
57150	104375	450	625
57150	61875	450	625
57150	128125	450	625
54450	133125	450	625
57150	48125	450	625
57150	49375	450	625
55350	64375	450	625
57150	103125	450	625
57150	40625	450	625
57150	90625	450	625
56250	90625	450	625
56250	16875	450	625
55950	3125	450	625
55350	48125	450	625
57450	123125	450	625
45450	120625	450	625
55350	45625	450	625
57450	138125	450	625
57450	55625	450	625
57450	144375	450	625
57450	33125	450	625
55950	29375	450	625
57450	115625	450	625
57450	94375	450	625
55650	138125	450	625
57450	146875	450	625
57450	110625	450	625
50250	40625	450	625
54150	124375	450	625
56250	48125	450	625
56550	138125	450	625
58050	48125	450	625
57450	69375	450	625
57450	141875	450	625
57750	13125	450	625
57450	139375	450	625
57450	25625	450	625
57450	119375	450	625
58050	128125	450	625
57750	59375	450	625
52950	61875	450	625
57750	68125	450	625
59250	29375	450	625
57750	31875	450	625
58350	119375	450	625
57750	28125	450	625
57750	43125	450	625
57750	8125	450	625
57750	74375	450	625
53250	20625	450	625
57750	81875	450	625
57750	44375	450	625
57750	106875	450	625
57750	113125	450	625
57750	18125	450	625
55650	33125	450	625
57750	111875	450	625
57750	101875	450	625
52650	18125	450	625
57750	70625	450	625
54450	96875	450	625
58050	39375	450	625
58050	60625	450	625
55650	115625	450	625
58050	109375	450	625
52650	94375	450	625
48150	141875	450	625
54750	39375	450	625
48750	139375	450	625
58050	73125	450	625
58050	11875	450	625
58650	74375	450	625
58050	149375	450	625
58050	24375	450	625
58050	103125	450	625
55350	61875	450	625
59550	25625	450	625
56850	68125	450	625
55650	39375	450	625
58050	65625	450	625
58050	26875	450	625
56550	115625	450	625
58050	84375	450	625
58050	125625	450	625
57150	125625	450	625
58050	135625	450	625
58050	38125	450	625
58050	116875	450	625
58050	49375	450	625
64050	18125	450	625
56250	11875	450	625
58350	129375	450	625
58350	29375	450	625
58350	5625	450	625
58350	58125	450	625
49050	59375	450	625
58350	30625	450	625
58950	135625	450	625
54750	5625	450	625
58350	108125	450	625
58350	10625	450	625
56550	33125	450	625
58650	70625	450	625
58350	143125	450	625
38550	149375	450	625
58350	4375	450	625
55350	30625	450	625
55650	5625	450	625
58350	91875	450	625
58350	16875	450	625
58350	23125	450	625
58350	140625	450	625
55950	116875	450	625
58350	46875	450	625
56550	20625	450	625
58650	8125	450	625
58650	50625	450	625
58650	113125	450	625
58650	13125	450	625
58650	45625	450	625
58650	25625	450	625
58650	90625	450	625
58650	69375	450	625
56850	18125	450	625
49050	141875	450	625
58650	86875	450	625
58650	14375	450	625
58650	3125	450	625
58650	110625	450	625
58650	18125	450	625
58950	125625	450	625
58650	138125	450	625
57750	3125	450	625
58650	40625	450	625
58650	81875	450	625
57150	11875	450	625
61650	8125	450	625
59250	46875	450	625
58950	15625	450	625
58950	114375	450	625
58950	31875	450	625
58950	93125	450	625
58950	84375	450	625
58950	115625	450	625
59550	14375	450	625
58950	71875	450	625
58950	49375	450	625
58950	68125	450	625
58950	73125	450	625
58950	61875	450	625
49950	141875	450	625
58950	111875	450	625
57450	20625	450	625
59850	114375	450	625
58950	39375	450	625
58350	20625	450	625
49650	31875	450	625
58950	85625	450	625
58950	128125	450	625
58950	116875	450	625
51750	141875	450	625
58950	78125	450	625
58950	118125	450	625
61950	30625	450	625
46950	110625	450	625
59250	51875	450	625
60750	8125	450	625
59250	63125	450	625
59550	81875	450	625
59250	1875	450	625
59250	120625	450	625
59250	41875	450	625
53550	141875	450	625
59250	20625	450	625
59250	130625	450	625
57150	85625	450	625
61650	45625	450	625
59250	96875	450	625
59250	59375	450	625
59250	89375	450	625
59250	75625	450	625
58950	11875	450	625
61950	138125	450	625
59250	100625	450	625
58050	85625	450	625
59250	26875	450	625
55650	141875	450	625
59250	146875	450	625
59250	5625	450	625
59250	19375	450	625
59250	64375	450	625
59250	95625	450	625
57450	30625	450	625
59550	54375	450	625
60750	115625	450	625
56250	61875	450	625
57750	45625	450	625
56550	5625	450	625
58050	93125	450	625
57150	15625	450	625
59550	44375	450	625
59550	140625	450	625
61050	39375	450	625
59550	55625	450	625
58650	141875	450	625
59550	88125	450	625
49950	59375	450	625
59550	105625	450	625
59550	18125	450	625
59550	94375	450	625
59550	43125	450	625
59550	83125	450	625
59550	76875	450	625
51450	105625	450	625
59550	108125	450	625
59550	33125	450	625
61050	30625	450	625
59550	23125	450	625
59550	4375	450	625
59550	53125	450	625
57450	64375	450	625
59850	128125	450	625
61350	33125	450	625
58350	1875	450	625
59550	144375	450	625
58650	54375	450	625
59850	126875	450	625
59850	125625	450	625
59850	80625	450	625
59850	104375	450	625
59850	6875	450	625
59850	74375	450	625
61050	138125	450	625
59850	28125	450	625
59850	65625	450	625
59250	30625	450	625
59850	34375	450	625
59850	21875	450	625
57450	5625	450	625
59850	129375	450	625
58650	33125	450	625
59850	121875	450	625
59850	86875	450	625
59850	11875	450	625
59850	8125	450	625
59850	115625	450	625
59850	133125	450	625
59850	99375	450	625
59850	106875	450	625
59850	110625	450	625
49650	83125	450	625
60150	20625	450	625
50550	83125	450	625
60150	24375	450	625
60150	124375	450	625
60150	50625	450	625
57750	86875	450	625
60150	131875	450	625
50850	59375	450	625
57150	133125	450	625
60150	100625	450	625
60150	138125	450	625
59850	45625	450	625
60150	5625	450	625
60150	95625	450	625
60150	1875	450	625
60150	139375	450	625
60150	116875	450	625
60150	30625	450	625
60150	89375	450	625
